#churn_class_label,num_questions,num_answers,num_answers_recvd,a_score,q_score,a_score_stddev,q_score_stddev,relative_rank_pos,answering_speed,mean_rep_co_answerers,mean_rep_answerers,mean_rep_questioner,time_for_first_ans,a_q_ratio,a_post_length,q_post_length,a_comments,q_comments,num_q_answered,mean_max_rep_answerer,mean_accepted_answerer_rep,qrep1,qrep2,qrep3,qrep4,gap1,gap2,gap3,gap4,gap5,gap6,gap7,gap8,gap9,gap10,gap11,gap12,gap13,gap14,gap15,gap16,gap17,gap18,gap19,gap20
-1,15,5,2.06667,0,2,1,2,1,143062,,12428,333,1155,0.375,524,906,1,1,15,27110,28924,46,252.5,558,,0,37135,69143,31271,150221,11077,196247,70283,32965,29243,314,7939,5715,14,6007,8369,3297,28610,31615,8529
-1,0,20,,6,,10,,3,66,,,9413,,21,519,0,1,,0,,,,169,976,11938.8,3153,991,623,523,252,168,24,1378,465,667,694,10,651,645,29,1389,2887,5233,108,1395
-1,7,13,1.14286,2,1,2,1,1,28,,19550,2365,1613,1.75,399,1392,1,2,6,32478,32478,,169.6,764.75,6709.5,0,8299,5,266662,61767,162562,129392,82,297,11454,8514,33015,36112,1335,52,208,39005,283235,1552,1418
-1,4,16,2.25,1,1,1,0,1,23,,4027,262,3,3.4,481,923,0,0,4,9427,2816,13.3333,175.4,799,,6782,3136,615050,1,3,16,1078,28,114,1647,1034,449,416,502,261,136,1342,13,7,17
-1,2,18,1,3,2,6,2,2,53227,,3455,2308,33799,6.33333,322,1095,1,0,2,3455,3455,,114.667,899.2,3669.9,14,10,1198,4270,3,3,110520,35,11793,57,40291,1721,8,3,71183,3394,3,61,6,25
-1,20,0,1.45,,0,,0,,,,8626,,124,0.047619,0,1177,,2,18,10178,4334,,,,,32,18340,88505,7932,11530,23640,2699,1038,3423,1544,1022,4596,104,2863,3728,3119,1943,803,10187,33
-1,14,6,1.21429,2,1,2,1,2,207662,,10227,1088,4227,0.466667,347,2016,1,2,14,11341,12145,,312,1428,2082.5,61790,14551,5483,4727,3963,9056,11404,11570,5729,8703,3968,7313,73407,67897,6871,21992,24071,78049,2868,1360
-1,5,15,1.4,0,0,0,0,1,22341,,11882,824,21925,2.66667,666,764,1,1,5,13082,16083,25.2,,1064.5,3325.67,456347,579,13153,108456,13,2860,2866,34,7160,2550,8992,16891,1658,22800,49214,20093,10319,20428,44,2647
-1,17,3,1.47059,6,3,8,2,2,417345,,6806,694,25324,0.222222,265,1568,1,0,17,10821,17503,,,694.333,,18996,1023,6596,1606,8393,11811,60319,3466,2488,1468,119259,3002,79143,51879,24819,2867,56909,29509,66310,18707
-1,2,18,1,1,3,1,3,1,28,,49279,2697,346,6.33333,652,734,1,0,2,49279,49279,1,113.333,956,4209,6072,45,785,1253,1512,10,1777,5,348,140,367765,30,38909,16,29,1294,23,8,26,110
-1,0,20,,0,,0,,1,83,,,634,,21,665,0,1,,0,,,18.0833,222,968,4817,56,7800,8600,3097,21,1856,87,1195,91,2332,460,1644,1038,1110,8,23,11,1886,19,1737
-1,10,10,2.2,2,3,3,2,1,64460,,51676,6703,523,1,115,273,1,0,10,61787,53574,18,305,748.5,10867.7,0,115768,14115,35775,8602,7464,16917,45081,19560,57214,3354,16947,6349,5162,54,407,429,4,37,1377
-1,3,17,1,0,0,0,0,1,461694,,2964,1083,5,4.5,851,629,0,1,2,4822,8521,20,331,980.571,5223.5,0,210067,1378,1442,3,6,9301,10,18,23,2890,60,3937,16232,39568,49268,2589,231,105496,4132
-1,13,7,3.07692,2,2,2,4,1,84784,,10710,373,75,0.571429,447,561,1,1,13,31690,14452,25.3333,267,1000,,8,18672,5885,14074,194638,270743,228980,80135,7,8301,1092,1076,2670,6029,571,4419,2362,31,125,2829
-1,13,7,1.61538,1,2,2,2,1,127690,,10268,587,551,0.571429,602,1254,0,1,13,14573,8565,,245,1442,,8,25503,2785,1743,4030,4413,8919,6838,44,30,4247,281,512686,1805,8593,31388,10318,18853,61435,6225
-1,15,5,1.53333,0,0,0,1,1,22,,41598,31,31,0.375,1664,136,0,2,13,48543,6967,31,,,,0,54,27,1337,7,107,10,1443,363,2341,3064,1420,9,12927,20047,40351,64,39,2838,20
-1,19,1,1.57895,1,0,0,1,1,27,,6620,201,1740,0.1,1600,577,1,1,18,8109,7025,,201,,,0,19969,99443,40213,10032,30256,7105,61,83,1594,8585,14516,1164,4282,27,11481,7357,315,5258,4498
-1,1,19,0,2,0,2,0,1,8,,,1327,,10,474,451,1,2,0,,,21.3333,189.5,963.286,5757.33,183934,138437,90795,63216,90509,3,17,7,1285,13,1380,16,116,2,4993,2117,37447,1579,3103,22
-1,18,2,1.77778,1,0,0,1,1,64370,,34755,86,51,0.157895,192,774,0,1,18,50640,25871,12,159,,,1488,152,8563,1263,4553,1169,83,8803,70,21,1339,4557,5595,11,1193,2,115,203,1093,24
-1,5,15,2.2,1,1,1,1,1,1444,,843,723,326,2.66667,426,855,2,1,5,1230,1230,45.3333,173.25,871,3630.5,14395,1437,1285,20,13,31,6,7243,24,3,1424,1395,2911,14,9,4308,1443,14,4,1334
-1,20,0,2.05,,1,,1,,,,37059,,48327,0.047619,0,1461,,1,20,78500,71293,,,,,146,1203,20,454,6811,39685,32122,22,22537,9637,64910,15643,9884,9070,1514,817,9214,559,1342,7366
-1,7,13,2.28571,1,3,1,2,1,32,,38729,4831,558,1.75,678,756,1,1,7,71526,25723,39,82,981.75,9785.5,4,73,2949,68,6764,391,4,29,10,1449,49,1056,4428,133,1055,125,213,4281,8347,1639
-1,11,9,5.81818,2,8,3,12,2,10599,,10199,9146,75,0.833333,357,1071,0,0,11,55077,7668,,,462,10231.9,1153,62,109,8757,5313,6434,5560,509,4867,196,3221,10150,2,8870,5241,3503,11928,3329,32958,8569
-1,0,20,,9,,7,,2,511,,,19374,,21,850,0,1,,0,,,18,194,766,26154.4,54766,10899,5244,5620,36568,173,1341,10566,240,10415,1709,2266,6127,13900,51901,4228,7296,23087,10340,28332
-1,15,5,2.73333,1,1,1,2,2,15642,,22023,2673,13453,0.375,126,747,1,0,15,44666,15500,,,905,5324.5,6,8614,28,4038,42072,264,2594,68985,7367,21182,21703,18518,4528,5627,23412,18321,6325,4537,25257,4890
-1,19,1,0.894737,0,0,0,1,1,6100,,6861,90,9207,0.1,116,1369,0,1,14,10426,3707,,90,,,0,186599,10492,23980,23223,21828,28524,3320,2778,1,4514,17182,12563,1754,1319,5514,1332,1969,8512,8586
-1,20,0,2.15,,2,,3,,,,29862,,8192,0.047619,0,806,,1,20,51432,30831,,,,,1514,2434,1606,517,865,4131,1939,1301,2760,2691,2787,3680,3773,402,1054,3098,3925,1338,4792,14020
-1,7,13,2.71429,0,0,1,2,1,98980,,23029,685,41,1.75,1207,1621,3,6,7,55593,53249,25,262.714,1077.33,3782,48615,162771,37603,579,1244,5766,122,600,780,66,645,130,281,1494,11221,213,1766,4271,298,71
-1,1,19,5,1,2,1,0,2,13175,,2169,302,4,10,552,1700,2,2,1,7099,2356,31.3333,199.875,1169,2695,16,21,1077,9,148,96,109,14,1537,1223,1939,1443,705,8,99,166,214,930,1648,4866
-1,0,20,,1,,1,,2,17475,,,952,,21,335,0,1,,0,,,15.1667,170,993.333,3695.5,47,57,50,1676,3,4,18391,4,7,89122,153926,160,8842,15,10,2729,11,2,5693,1328
-1,0,20,,2,,2,,2,309,,,4386,,21,918,0,2,,0,,,,295,779,6010.33,315,1191,728,24,12,116,7,525,816,99,54,575,51,121,33,137,1624,1088,378,1650
-1,18,2,3.5,3,5,3,5,2,148,,37725,1015,91,0.157895,620,570,1,1,18,78002,65329,,,1015,,0,17124,251,2634,224,966,11774,4020,20508,10226,966,490,1244,1660,1344,1134,1900,1187,66,2944
-1,3,17,1.33333,1,2,1,1,1,2865,,32169,953,8323,4.5,781,1553,1,0,3,32208,32208,22.7143,200.333,703.4,5964,245482,72292,19702,138,1368,21,237,2951,3103,2775,1020,1496,5629,19,1956,984,4553,2580,74,500
-1,5,15,2.8,0,5,1,9,1,268345,,3389,1951,390,2.66667,458,520,1,0,5,4879,3523,11,162.5,892.75,3169,4,127,16943,229,3050,4365,11290,4212,5654,83,8739,100,1098,6,434,2514,5801,2999,7321,2758
-1,19,1,2.52632,0,1,0,2,1,3,,20313,978,2639,0.1,86,665,1,1,19,44887,24348,,,978,,1456,249,1081,3,346,4237,5589,10135,2735,15439,9150,23,5840,21,700,78,17,543,2303,6221
-1,17,3,1.76471,0,1,0,1,1,2759,,12936,160,514,0.222222,174,1175,1,2,17,21395,16285,,160,,,0,1283,7707,34082,4892,2808,1565,2506,1257,278,1582,6547,597,8270,1291,48,131081,70436,6369,161373
-1,17,3,3.05882,0,1,0,1,1,435,,8551,365,165,0.222222,335,741,0,0,17,21280,11600,,365,,,17,36,3582,1361,1447,2034,1785,151139,14537,1442,4052,32132,32775,34617,1235,18839,35,15831,7187,53849
-1,3,17,1,1,0,1,0,1,23,,6635,317,24,4.5,738,1463,1,1,3,6635,6635,17.375,195.286,947,2930,119682,82180,305121,733,5011,6,11,10,10,95,98,2522,9,13,31,143,1334,77,296,3128
-1,0,20,,1,,2,,1,2203,,,1947,,21,325,0,2,,0,,,14.6667,258,691.833,4815.29,380188,14,228,13,3264,3991,3215,22360,7368,570,1169,1602,5140,75,12044,3815,160,2927,11552,4674
-1,1,19,3,1,1,1,0,1,4432,,2760,578,20,10,661,5381,3,0,1,7553,625,22.6667,245.667,908.333,3255,133,1029,99,27,157,134,2453,44,388,1007,4477,2942,230,1010,12,5,43,46,1314,412
-1,13,7,1.07692,0,0,1,2,1,184071,,14707,907,175,0.571429,609,897,1,1,10,24980,3346,50,136.75,,2877,26563,28183,46087,8672,9933,48115,7354,44650,19572,1177,526,151,1504,758,4336,43,13,84,1372,1180
-1,20,0,2,,0,,1,,,,4820,,64,0.047619,0,489,,1,19,11076,15297,,,,,4,3300,1436,1456,4735,5273,1724,12690,483,5732,1745,2414,11579,1486,9538,261,3264,765,20,1765
-1,4,16,3.75,2,5,5,4,2,6,,47436,1018,17,3.4,407,1382,2,4,4,109698,82240,27.3333,265.333,1000.25,3535.33,17,119,628,32,1690,10361,673,799,1296,310,961,14,161,8,121,823,4,199,1542,6387
-1,10,10,3.6,1,5,2,5,2,41913,,33487,3365,60,1,830,969,0,1,10,105693,61052,,272.5,460,4879.5,29,15,88,1315,79,1450,34917,25398,16,2111,2199,47,194,1192,2878,133,3229,13110,114790,11670
-1,1,19,3,1,7,2,0,2,6466,,229778,1599,14,10,360,1304,1,1,1,465166,465166,29.5,205,869.273,6249,12,920,28,1365003,7,46,38,14,24,21,169,19,18,13,46,1066,197,12,13,14
-1,2,18,2,2,1,2,0,1,12878,,33443,3641,1333,6.33333,1058,2330,1,2,2,93951,93951,42.8,201.75,818,10343.8,0,2662,145,5890,8271,108,53,2720,39,33243,8517,1749,25528,31,19,46,41,50524,14110,5925
-1,7,13,5,7,3,14,3,2,1427,,12770,7758,258,1.75,720,892,1,0,7,60165,22667,,,1534,9625.6,1045,2841,3372,14,121,4,2922,2497,1158,658,1374,917,50,2785,63,528,48,3766,3046,440
-1,9,11,3.11111,1,4,1,6,1,243,,24575,4863,72,1.2,601,1343,1,1,9,53953,32890,23,323,1262,8640.5,0,120,143019,27088,13019,13686,4750,1123,21781,9275,4215,3687,5563,23244,9226,2743,3121,19803,7735,1949
-1,19,1,1.52632,0,1,0,2,1,16,,14326,926,71670,0.1,146,323,0,1,15,26415,19186,,,926,,146963,33300,7421,2545,37711,23071,25813,36024,5547,40231,53680,30031,8516,46099,4524,1238,4669,5373,7193,9032
-1,1,19,2,2,1,2,0,2,74,,13049,805,1,10,360,487,2,0,1,15475,15475,19.5,239.333,736.2,2522.75,842556,40529,5545,115,465,2275,31393,4150,3038,496,3279,661,1403,193,2162,2215,637,65,2585,129780
-1,20,0,2.3,,1,,1,,,,19579,,3895,0.047619,0,534,,2,19,43634,29834,,,,,0,973,1233343,2649,21699,4412,1409,9447,8742,26,469,780,15736,8001,1436,1099,28814,42783,1602,623
-1,0,20,,2,,2,,2,38578,,,3255,,21,830,0,1,,0,,,18,261.333,707.5,11572.2,79545,1025,48,69,80,42,4,3,102,12,131,1811,482,2134,52,12,54,899,95,5
-1,13,7,2,1,1,1,1,1,22916,,5937,853,5385,0.571429,584,946,0,1,12,8010,4694,1,81,633.75,3353,0,1859,2882,9,532571,37232,40568,14318,8663,38994,1379,16993,27,215,2,10256,3970,8960,19849,158
-1,6,14,1.5,1,0,1,0,1,1812,,5157,1431,98,2.14286,500,665,1,1,5,6213,1114,24.5,300.667,715.2,7729.5,372380,16995,1685,5668,136676,36150,280626,32,129,16,139,903,284,32,166,54,135,126,841,186
-1,18,2,2.27778,1,1,0,1,1,30910,,18443,187,3572,0.157895,126,591,0,1,18,42199,8322,,187,,,53,29498,23155,4367,3138,3833,10265,179,214,21578,9509,7230,3346,22,9719,13,4399,178,28,97
-1,16,4,1.5625,1,1,1,1,1,94940,,17284,2895,480,0.294118,202,724,0,1,15,33327,32357,,136,,11171,6,26612,118661,160725,69840,53318,25198,2155,2766,113374,6236,35904,8540,6524,3150,31902,17604,5819,4115,1387
-1,1,19,1,2,0,2,0,2,40,,5113,5258,5,10,326,1185,1,0,1,5113,5113,21,164.833,1210,19034.2,1,30219,19553,10195,1177,65,507,5029,425,263,813,805,828,1634,1263,159679,3,15,8676,57
-1,6,14,3.5,6,5,11,5,2,247335,,8233,5078,24562,2.14286,432,630,1,1,6,19619,7945,1,133,1105.25,8317.12,21,17,8,9,828,148216,233052,9033,17129,82152,18,18876,212637,259210,157551,44356,102,22966,402893,170514
-1,9,11,2.33333,1,1,1,1,1,193,,7902,1261,1136,1.2,1018,982,1,0,9,15750,16712,9,330,1057.67,3444,47,89356,3225,23098,857,37,16,21,53755,94764,75972,9308,139251,13,155420,9938,10351,26,945,36
-1,8,12,2.125,2,1,4,2,2,95371,,8983,1928,265,1.44444,612,768,2,2,8,14555,6928,12.6667,221,775,6519.33,0,163,9,1847,2450,378,3,1695,162182,8768,140738,18880,1335,1290,171,25,1529,14502,29024,24049
-1,11,9,2.45455,1,1,1,1,1,53419,,12105,3503,309,0.833333,294,558,1,1,10,28614,27720,6,,987.667,7138.25,0,277944,20042,18934,1334,5770,21,14846,31441,125410,4416,12708,61889,66178,13,1818,5,155,9468,779
-1,1,19,2,0,0,1,0,1,32279,,174,1227,25,10,888,2917,1,0,1,300,300,18.5,315.5,1062.5,3096.67,7,24,41,19,12191,115095,499507,265,76,1331,1564,1389,1530,11045,8480,385,1499,2961,33963,5603
-1,0,20,,1,,1,,1,80136,,,745,,21,702,0,1,,0,,,19.6667,206.2,970.667,2640.33,23,17,50,37,91991,107,6,41373,97,20471,949,1945,6969,17201,71,9747,42,83,1470,14491
-1,1,19,2,1,1,1,0,1,237116,,5358,1095,20,10,403,1894,1,2,1,7225,,18.3333,227.286,785.75,3204.4,9828,21638,7,5707,11,1551,13022,1164,8644,46096,23205,7238,15969,35644,70866,44289,30378,30189,16470,23111
-1,17,3,2.23529,0,7,0,23,1,18,,12354,111,100,0.222222,1020,1108,2,2,17,25591,24435,17,300,,,5,26385,2226,2887,1666,3009,341,749,7469,8248,16330,18427,1127,21102,60011,953,7299,1759,10005,4048
-1,6,14,6.16667,1,6,1,5,2,25741,,25217,3723,6,2.14286,884,688,1,2,6,86230,18081,,266,715,5140.43,9,36,6007,12,6997,13639,3608,4476,12853,183,101685,25967,1777,35259,12265,13891,18853,3999,282,1063
-1,1,19,2,1,2,1,0,1,2875,,7128,2223,30,10,254,399,0,0,1,13270,13270,,224.333,898,7540,154,5,82,38,9,1060,263,1569,122,5,3920,23,1787,3871,5694,3359,1020,14430,73,10213
-1,4,16,2.5,13,3,42,3,2,182608,,18813,1138,966,3.4,483,976,2,2,3,37342,34153,56,266.429,1016.8,3733,5,458605,201994,110533,14631,1811,2295,1474,13133,38597,134718,21183,11428,132989,10105,7225,1099,18850,35,21358
-1,8,12,4.125,2,8,1,9,1,34669,,30642,1072,5,1.44444,806,817,2,2,8,79807,52716,26.75,221.8,532,10588,139570,1349,56149,30272,96233,15752,184682,169880,329756,316796,200049,1531,13803,835,16,2764,27,10069,1105,10888
-1,13,7,2,0,0,0,1,1,2854,,37659,573,320,0.571429,924,1515,0,1,13,64675,17040,,,573.429,,18797,25,2296,10590,9969,2876,10260,115,2333,14308,4751,907,3829,6166,32,7436,387,5850,8569,1622
-1,1,19,3,1,3,2,0,1,60,,9105,938,7,10,323,1252,2,13,1,17867,2748,15.25,222.667,572,2646.67,12,6520,5345,22,44,48,390,562,72,59,28,167,1890,3705,1764,1248,1159,624,1100,1835
-1,5,15,2.2,0,0,0,0,1,3949,,2535,654,57,2.66667,353,704,1,1,5,4514,3940,41,349.75,837,,201,9805,2001,7919,2954,3453,989,1642,83,90,107,11,47,1280,1025,31,21,8,9,10
-1,6,14,1.33333,1,1,1,1,1,456436,,14403,3518,495,2.14286,457,1586,0,2,5,33761,5785,30.75,156,1009.6,13470,129323,106338,18430,11863,31414,25917,7078,4740,3217,31,4056,5091,5959,5,370,248,5986,15657,53358,38307
-1,0,20,,1,,1,,1,970,,,1435,,21,383,0,1,,0,,,27.1667,212,1077.83,3609,5,172838,165486,4,1044,449,2923,898,1996,9,8,16844,1715,10599,27222,22725,2574,2996,5772,4497
-1,9,11,9.88889,5,25,9,37,3,11173,,13023,4033,30,1.2,1244,582,0,1,9,64946,25603,,392,1602,4792.12,0,28593,1346,2174,676,3,6,60,609,1538,3,4,640,2132,676,1532,1360,15,10,1431
-1,15,5,1.73333,0,1,0,1,1,603,,30914,775,166,0.375,509,1996,0,1,14,49485,31247,,,775,,0,1268,40,1323,281,93,993,70,1528,105,152,1212,15,16,5723,4153,37,1816,2557,1547
-1,15,5,1.66667,0,0,0,1,1,34921,,3223,250,13,0.375,300,1126,0,1,13,5128,5060,29.5,103,984,,116221,14832,5,2947,8569,2715,7214,1211,1724,34418,3190,1084,1644,9836,51,4415,11623,1226,161,24540
-1,13,7,1,1,2,2,2,2,307780,,89446,2679,910,0.571429,572,4334,1,1,11,96795,90174,20.2,,469,18182,0,201679,2748,97078,9413,17,264,3641,2882,4194,1799,854,429,2659,6,1197,182,5084,10,585
-1,14,6,1.85714,3,3,5,5,2,179103,,4441,3687,54515,0.466667,317,1361,1,1,13,5007,1662,,78,680,8497.5,12,19,9969,567076,41695,98104,14190,54831,1351,23,3314,24307,18673,16960,235,138592,3824,46785,4021,8616
-1,17,3,1.70588,0,1,0,1,1,502,,23667,403,18510,0.222222,679,785,0,1,16,34078,21726,,403,,,6,1579,1299,260,2783,56,4146,14556,1224,10282,8617,219,5477,1401,11751,20006,21580,48930,62,98000
-1,20,0,1.75,,0,,1,,,,4253,,31,0.047619,0,474,,1,19,6192,3236,,,,,7721,1922,153,608,136,470,366,1253,3603,2150,1373,670,717,59,286,10197,1383,62,4254,1097
-1,18,2,1.77778,0,1,0,1,1,208719,,29680,156,2020,0.157895,484,1155,0,1,17,36919,41974,,156,,,15,2863,303105,89152,110876,35,684,3677,208758,82995,109538,39123,40601,9716,60498,32618,26262,50111,273972,99510
-1,1,19,0,1,0,1,0,1,92123,,,336,,10,1390,3599,2,0,0,,,14.5455,124,1040.25,1696,19,25439,53419,13,4,14,36,62,73,13,13,55,13,4039,48,43,6,54,67,72
-1,15,5,1.46667,0,1,0,1,1,1787,,4620,4809,70214,0.375,501,648,0,1,12,8498,6930,,70,,11917.5,360,6916,122716,32,169548,279773,84884,21,19812,130929,1664,20060,27574,270489,287,253706,150745,73611,47336,11866
-1,0,20,,0,,1,,1,12051,,,1480,,21,177,0,1,,0,,,33.3333,193.833,933.125,6955.33,9,191521,210082,9,303854,4,8,15739,3,17,43471,16291,1069,3,96114,1490,9380,9,9,13
-1,15,5,2,0,0,0,0,1,605,,17342,402,98,0.375,1334,1200,1,1,15,31119,18432,,110,1236,,78745,533,2555,701,4156,860,2249,8022,2768,1678,4543,2473,201,2054,1537,6167,419,1978,617,156
-1,13,7,1.07692,0,1,0,1,1,679,,3569,650,433,0.571429,190,659,1,0,12,4585,2891,40.5,208,1609,2235,5,133646,4621,6,30382,14037,124,4,6,13,8393,1401,15929,4673,40132,90554,92406,15625,18955,32859
-1,8,12,1.875,1,2,3,2,1,339763,,9547,2637,2077,1.44444,1621,1946,3,1,8,20743,2177,16,281.75,1045,9115.67,4109,121233,552710,193184,6,11,15812,73523,264638,80858,108026,1958,64,25511,67,118,823,30469,513,86372
-1,15,5,2.2,0,1,0,1,1,232770,,20231,1619,6342,0.375,1125,1059,0,2,15,31850,29334,6,146,716,6510,100931,5776,117,1227,9125,15323,68,31754,96,2881,333,5246,1320,5719,8,1630,12976,8418,94,238
-1,4,16,1.75,0,1,0,0,1,269174,,1711,709,869,3.4,230,513,0,1,4,3288,3288,37.75,196,799.8,6018,3950,10095,8,8,4,10,7,8,5,34,32,3,29,144,13,59,1064,63,16,1359
-1,19,1,2,-1,0,0,2,1,243345,,19935,360,181,0.1,65,1323,0,1,19,33008,18808,,360,,,0,691167,84728,17587,7331,6630,538,8422,22788,22276,3971,5405,4283,3648,816,242,8926,269537,836,27118
-1,18,2,1.11111,2,0,2,0,1,5628,,9041,83,6487,0.157895,269,487,0,1,17,9560,8464,,83,,,7181,5708,1714,1211,25,1331,1701,1238,1715,1260,1317,28,1562,1489,5535,1481,1521,1405,11680,1323
-1,19,1,2.15789,0,1,0,1,1,88,,25327,582,52,0.1,311,788,2,1,19,51482,29849,,,582,,65,1465,4136,2995,7070,3063,1430,101,4296,2666,1537,7697,3527,1375,1830,4541,11158,4426,10164,2610
-1,7,13,1.42857,0,1,1,2,1,686,,2001,897,1310,1.75,394,1008,1,1,7,2797,3493,3.33333,298.833,816.5,4113,15,136605,42892,18844,3,7,39,6,32,10,1326,195,1515,21,5735,2888,2787,1389,23,5956
-1,19,1,1.94737,6,0,0,0,2,3,,13260,18895,10,0.1,159,948,0,1,16,37489,19605,,,,18895,4229,3218,3900,1574,14302,203,3029,12597,4517,1588,46,4002,20,1378,2987,240,4187,15861,8231,1878
-1,18,2,2.33333,0,2,0,2,1,41,,15378,2746,25665,0.157895,238,985,1,0,18,33980,11973,,,,2746,9844,1047,10085,1987,1722,676,402,387,2658,790,42,4966,603,2201,77,1228,269,40,2380,5813
-1,8,12,2.875,4,8,3,11,3,1810,,80462,2035,74,1.44444,746,1162,1,0,8,103538,150721,,111.5,1169.6,4077.25,9662,48008,26,1487,33106,11026,6101,14310,50584,4741,949,194,2745,5575,11715,3520,463,42,7051,150
-1,0,20,,4,,7,,2,11945,,,8721,,21,736,0,0,,0,,,61,225.667,1043.25,14125.8,5,8,2801,3693,9,4691,10,11,1070,14,1442,9,9,11,113,2637,10,1569,1260,11
-1,0,20,,0,,1,,1,29723,,,1605,,21,206,0,1,,0,,,9.33333,195.125,616,4182.29,5,391445,6151,23,5,14,6,5,3,4,219,24,4,4,16,97,24,13,5,4
-1,10,10,1.6,1,1,1,2,1,993,,19252,2350,1161,1,302,901,0,1,9,35334,43338,24,260.5,706.25,10051.5,9,11237,5564,27,3,82397,4,28672,9794,8915,3,1478,11297,96677,6932,16130,9,3,46,1457
-1,19,1,1.89474,1,0,0,1,1,11,,20052,167,42,0.1,185,619,0,1,17,26076,21924,,167,,,6,12991,1201,108,409,9778,17494,7256,3086,2273,7648,179,11,32,590,218,40,1411,4613,66
-1,20,0,2,,1,,1,,,,21112,,216,0.047619,0,730,,2,18,33486,14314,,,,,70537,152846,112,2628,3328,1408,8595,66420,1348,1170,3050,3958,57799,1095,353,1261,1513,16073,15560,16446
-1,12,8,1.91667,1,2,1,2,2,26,,30093,251,13892,0.692308,154,974,2,1,12,42656,39772,18.5,234.5,732,,0,13000,8740,10367,16884,20582,21197,3109,50590,1138,2916,4585,997,43,44,165,4408,48,1032,11
-1,15,5,1.6,1,1,1,1,1,21899,,9679,376,5522,0.375,634,950,1,1,15,17018,8299,,145,723.5,,2902,368,9,1401,2381,213,153,304,1347,6071,746,14849,3879,152,243,10090,3033,772,1467,5056
-1,20,0,1.2,,1,,1,,,,13413,,18733,0.047619,0,353,,1,16,15557,10039,,,,,0,1393,40360,27658,1248,21386,36393,2709,4993,7084,25223,12927,67,7053,23234,20803,4369,31676,2278,21869
-1,18,2,1.66667,-1,0,0,1,1,279,,18510,96,1769,0.157895,404,1405,3,3,16,29999,24462,,95.5,,,221,1287,5982,1122,1628,268,2600,4243,4607,5658,2586,8697,23136,554,8019,20201,6063,2487,3207,14
-1,1,19,2,1,3,1,0,2,22,,14929,179,24,10,854,1426,1,4,1,24224,24224,25.5714,225.3,487,,328267,105256,522967,66,8,1174,117,4233,11,1331,65,1266,27,1473,233,57,31,1098,5795,84
-1,15,5,2.2,0,2,0,2,1,393265,,14363,1305,72,0.375,1277,1000,0,1,15,20539,19542,28,306,,5856,11,30040,686,28450,13068,5968,21634,2768,14317,5837,45629,442,1495,1312,1121,28916,55959,1366,2057,891
-1,1,19,1,1,0,2,0,1,235349,,2977,3229,3,10,374,330,0,0,1,2977,,28.7778,85,,7222.5,177602,44702,69540,9738,3966,64,6,4,30,19,4,3,3,13,9800,13617,14074,15780,6917,11459
-1,0,20,,2,,2,,1,1063,,,926,,21,2117,0,1,,0,,,34.5,284,672,6485.5,268327,188228,15440,4872,1682,238,3855,6480,10378,2112,2449,793,745,1364,88,345,1876,537,224,298
-1,15,5,1.73333,1,2,0,3,1,639,,18319,449,684,0.375,219,298,0,1,15,21469,13462,28,299,809.5,,6,21374,9909,3128,338,1039,4205,181,58,10,71,1097,2873,439,998,190,9820,4635,1421,21
-1,16,4,2.125,0,1,0,1,1,16566,,31861,741,92,0.294118,873,687,2,1,16,48104,33403,,124,920,1795,12,1260,31418,23637,80,11122,1594,2619,24141,2016,15740,8812,23,43,808,350,6911,3091,11693,4301
-1,6,14,1.33333,1,1,1,2,1,135087,,2863,401,4416,2.14286,590,1128,1,1,6,4571,1257,18.625,171,858.667,2540,348342,46280,31534,346,124,5,124,55596,1487,74680,11,10,26,128,30176,9,17,99203,43,4139
-1,6,14,2.83333,0,1,1,1,1,40073,,34465,7783,34709,2.14286,294,980,1,2,6,36964,49751,7,137,989,17662,1491,364,275,12379,171,1064,50,7230,17990,7,5,785,540,11173,1099,9,105,260,3,1338
-1,2,18,1,3,2,7,0,2,128341,,164594,1782,87847,6.33333,458,772,1,0,2,164594,325797,15.6667,229,753.25,3793.43,4,61735,152914,6,11513,271761,11503,761,665,12,112,1504,767,5672,28258,4373,5587,3181,9870,201424
-1,18,2,2,1,0,0,1,1,269017,,18116,2661,105,0.157895,289,770,1,1,18,35521,19007,,162,,5159,0,165,7129,11514,50944,3581,3548,12863,7048,1535,1573,20406,61077,33100,9519,15252,49481,6885,4657,4891
-1,0,20,,1,,1,,1,40,,,2371,,21,497,0,1,,0,,,22.1667,298.571,835.667,10670.8,263130,8,24,8,10,6,8,174,9,1187,6,8,16,368,92,3946,48,22,3,49
-1,11,9,2,1,1,3,1,1,122329,,7124,1003,41585,0.833333,213,1094,2,1,11,15963,4903,,204.25,518,2390,0,7933,1278,4284,6664,1974,1050,2672,1587,4443,2453,866,644,21,6677,13683,164248,103542,20334,23259
-1,19,1,1.94737,0,0,0,1,1,1395,,15614,163,8,0.1,986,1475,0,1,19,19130,19652,,163,,,21,34725,20089,5479,55014,108,12955,8203,154,1240,20,20218,1369,6040,96,5555,7400,32,1087,53
-1,1,19,1,10,0,22,0,3,27069,,5776,4955,4,10,538,403,2,0,1,5776,5776,36.5714,251,1100.33,12870.6,67955,183503,263335,64404,13973,37867,216,100976,734039,226140,1006,252,3078,1422,1126,1481,10,75,1204,108
